"epoch","n","mean","sd","median","min","max"
"epoch_E1_snack_frequency",6,1.63252146922753,0.728869886004147,1.75605593075033,0.592710853892783,2.44853634605676
"epoch_E2_snack_frequency",6,1.68476555304426,0.461673265478677,1.78735430918061,0.9648297072258,2.2045973921226
"epoch_E3_snack_frequency",6,1.13004459054177,0.51132241905979,1.15430542140776,0.387027627818355,1.75669216061185
"epoch_E4_snack_frequency",6,1.60996062309409,0.571964785248098,1.49988442392382,1.00752142732202,2.35279995198367
