"epoch","n","mean","sd","median","min","max"
"epoch_E1_mega_meal_frequency",6,0.178353407195103,0.0515313266027958,0.199183171800438,0.106252500541101,0.224295387844108
"epoch_E2_mega_meal_frequency",6,0.134002981303409,0.0503423457289132,0.110098385268233,0.0894050096607079,0.213992748023539
"epoch_E3_mega_meal_frequency",6,0.233671482269125,0.0641454989084423,0.220749565959093,0.17306831556786,0.339393458240711
"epoch_E4_mega_meal_frequency",6,0.124769780846392,0.102875207929486,0.0839943443286022,0.0539278265920776,0.329132735242636
