"epoch","n","mean","sd","median","min","max"
"epoch_E1_meal_size",6,2.73817425573576,0.129010753586541,2.74376141205113,2.53744493392071,2.92682926829268
"epoch_E2_meal_size",6,2.69867656804079,0.114286316174071,2.71288720046756,2.56351791530945,2.84096385542169
"epoch_E3_meal_size",6,2.90779176796023,0.200572839530525,2.85837398373984,2.71036585365854,3.255144033
"epoch_E4_meal_size",6,2.7476860204425,0.123311297651023,2.74372191382501,2.6055900621118,2.95663265306122
