"epoch","n","mean","sd","median","min","max"
"epoch_E1_meal_frequency",6,1.61592404021681,0.204019551628065,1.59423347801263,1.33882494028369,1.86555150175753
"epoch_E2_meal_frequency",6,1.86166631775972,0.36516427638639,1.79202600402879,1.36816477722513,2.46686084527135
"epoch_E3_meal_frequency",6,1.88860430468941,0.290023190738738,1.94702680776742,1.44688790092093,2.20214511877725
"epoch_E4_meal_frequency",6,1.94790867306664,0.248549263579306,1.97098816038614,1.63255506872337,2.34581876754751
