MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/19/2022 9:04:18,1.16.3,Free_feed,5,3.87,nan,0,LeftWithPellet,Left,1,0,0,0,nan,nan,0.87
9/19/2022 9:04:19,1.16.3,Free_feed,5,3.87,1,0,Pellet,Left,1,0,1,0,Timed_out,nan,nan
9/19/2022 9:05:11,1.16.3,Free_feed,5,3.87,3,0,Pellet,Left,1,0,2,0,36.52,52,nan
9/19/2022 9:05:50,1.16.3,Free_feed,5,3.87,nan,0,RightWithPellet,Left,1,1,2,0,nan,nan,0.70
9/19/2022 9:38:48,1.16.3,Free_feed,5,3.87,nan,0,LeftWithPellet,Left,2,1,2,0,nan,nan,0.02
9/19/2022 9:38:50,1.16.3,Free_feed,5,3.87,1,0,Pellet,Left,2,1,3,0,Timed_out,2019,nan
9/19/2022 9:40:11,1.16.3,Free_feed,5,3.87,2,0,Pellet,Left,2,1,4,0,Timed_out,81,nan
9/19/2022 9:40:33,1.16.3,Free_feed,5,3.87,2,0,Pellet,Left,2,1,5,0,8.32,22,nan
9/19/2022 9:45:25,1.16.3,Free_feed,5,3.87,1,0,Pellet,Left,2,1,6,0,Timed_out,292,nan
9/19/2022 9:45:51,1.16.3,Free_feed,5,3.87,2,0,Pellet,Left,2,1,7,0,13.58,25,nan
9/19/2022 10:09:23,1.16.3,Free_feed,5,3.86,nan,0,LeftWithPellet,Left,3,1,7,0,nan,nan,0.54
9/19/2022 10:09:58,1.16.3,Free_feed,5,3.87,nan,0,RightWithPellet,Left,3,2,7,0,nan,nan,0.01
9/19/2022 10:12:20,1.16.3,Free_feed,5,3.86,2,0,Pellet,Left,3,2,8,0,Timed_out,1590,nan
9/19/2022 10:16:18,1.16.3,Free_feed,5,3.87,nan,0,LeftWithPellet,Left,4,2,8,0,nan,nan,0.23
